Concepticon_Gloss.xo,Concepticon_Gloss.yo,xo_source_score,xo_source_odds,labels
WALK,SAY,4721460.828220851,0.992944561657362,0.5
"DWELL (LIVE, RESIDE)",HEAR,3579691.0304568447,0.9929358201234254,0.5
CENTER OR MIDDLE,AXLE,876775.3684210529,0.9927979758125389,0.5
MOTHER'S SISTER,FATHER'S SISTER,2067111.5753424629,0.992703424620878,0.5
GOOD,BIG,2960177.0467091487,0.9925214265586495,0.5
FIND,BE BORN,1439301.4088397871,0.9925128580377078,0.5
END (OF SPACE),EDGE,2373914.560321702,0.9924303760147846,0.5
TASTE (SOMETHING),DONATE,1432461.050279342,0.9923722136177276,0.5
SLOW,SOFT,1082862.931034476,0.9923609207959446,0.5
DRY,DRY UP,1361778.044943833,0.9923003814322543,0.5
SOUND OR NOISE,NAME,1901505.7014925494,0.9922803162876938,0.5
WIFE,DO,3586625.9393939683,0.9922686475795393,0.5
THAT,WHAT,2340470.363636354,0.9922050439627899,0.5
FATHER-IN-LAW (OF MAN),MOTHER'S BROTHER,2294251.9230769295,0.9921646012061694,0.5
SOUL,HEART,2070933.1128526796,0.9921560520400541,0.5
MOTHER'S BROTHER,FATHER'S SISTER,2363858.4246575194,0.9921243592662543,0.5
MOON,SEED,2946098.733475486,0.992087994493723,0.5
MOON,MOUTH,2946098.733475485,0.9920879944937226,0.5
CORRECT (RIGHT),CHILD (YOUNG HUMAN),3386618.4316546363,0.9920649713168777,0.5
TALK,HIS OR HER,2318742.379310348,0.9920413598965854,0.5
DO,KILL,3780440.2025316767,0.9920358094800085,0.5
GRASS,LEAF,2030849.939393958,0.9919150755255907,0.5
HAVE,I,2203162.902439016,0.991841468343858,0.5
WE (EXCLUSIVE),MOTHER,1946835.346570401,0.9917849306897918,0.5
SIT,GIVE,3903784.7640791386,0.9917844033529676,0.5
BURNING,LIGHT (RADIATION),2035697.6326530671,0.9917671832557415,0.5
YEAR,COME BACK,2032163.4353741466,0.991767183255741,0.5
OWN,MASTER,1927043.9565217402,0.9917321158740291,0.5
LEAVE,COOK (SOMETHING),3163540.3125,0.991692431243545,0.5
SUCK,POUR,2493323.382198944,0.991682295539723,0.5
HAIR (BODY),FEATHER,2766527.6400000006,0.991648547042627,0.5
TUMBLE (FALL DOWN),RIPEN,1510162.2371133887,0.9916428480786156,0.5
GRANDMOTHER,BIRD,2095850.2703582954,0.9915965168433017,0.5
GROUND,RAINING OR RAIN,1989131.8965517431,0.9915635646281412,0.5
STORM,WINTER,838345.9411764732,0.9915423231183528,0.5
SHIVER,SPREAD OUT,1809052.6374501823,0.9913375523660249,0.5
AXE,NAME,1897890.6716417947,0.9912905207235496,0.5
FOREST,THICK,1470927.1534391406,0.9912656167036465,0.5
MOW,TEAR (SHRED),1204063.4927536137,0.9912643355156986,0.5
TRY,CHANGE,1887011.0751879755,0.9911745604639923,0.5
TRY,SWEEP,1883389.172932327,0.9911745604639864,0.5
PERSON,HAIR (BODY),2960369.7890295507,0.9911368927380941,0.5
AUNT,BROTHER,3006049.256728792,0.9910862563007328,0.5
RAW,NEW,1848895.0836501897,0.9909962024234271,0.5
HE OR SHE OR IT,GIVE,3888415.5327244555,0.9909506722454364,0.5
END (OF SPACE),HEAD,2417144.829787251,0.990881651654607,0.5
FRUIT,HEAD,2454022.2127659754,0.9908816516546066,0.5
DO,GET,3794488.3072100566,0.9908650301113606,0.5
OWN,MOTHER,1939664.682310456,0.9908466264790796,0.5
FEMALE (OF ANIMAL),MOTHER,1918152.6895306807,0.990846626479077,0.5
COLD (OF WEATHER),ICE,1020929.7378640838,0.9908133195540691,0.5
DAY (NOT NIGHT),WORLD,2343341.000000008,0.9907273025974723,0.5
UNCLE,BROTHER,2945094.1490683644,0.990726488031381,0.5
WHICH,YES,1323388.2264150959,0.9907137184613487,0.5
SHOOT,PUSH,2226926.918918902,0.9906932820714821,0.5
STONE,FRUIT,2358187.8635097463,0.9906800329810357,0.5
NO,FRUIT,2368337.883008344,0.9906800329810352,0.5
CHEW,BAMBOO,1010308.5882352993,0.9906746063470312,0.5
LEG,WALK,4407376.896189248,0.9906433647732216,0.5
SON,DO OR MAKE,2820139.767337781,0.99052081015399,0.5
RAM,GOAT,1312466.471337584,0.9905182378526707,0.5
WASH,LONG,2645181.1598062916,0.9904463477560613,0.5
NIGHT,PLACE (POSITION),1821708.4960630038,0.9904272227026764,0.5
SKIRT,CLOTHES,1623303.9954337962,0.990423141094012,0.5
BRAID,SPIN,1298461.9487179453,0.9904181378204711,0.5
MOTHER-IN-LAW (OF WOMAN),MOTHER-IN-LAW (OF MAN),1542200.5779816567,0.990381654628411,0.5
FATHER'S BROTHER,FATHER'S SISTER,2346997.8082191744,0.9903713234357328,0.5
BODY,NAME,1894275.641791049,0.990295047973767,0.5
SEED,FIRE,3076993.3386773397,0.9902581387879615,0.5
MIX,CHOOSE,1417479.3163841905,0.9902474109535552,0.5
CHOP,KILL,3755731.443037973,0.9902451614783283,0.5
HEAR,GET,3785233.4576802664,0.9901992489708201,0.5
SAY,CARRY,5102878.415929184,0.9901414856595615,0.5
THOU,DIE,3010501.762886575,0.9900806351932362,0.5
HE OR SHE,THEY,1814344.9541984717,0.989898987566477,0.5
ROAST (SOMETHING),FAT (OBESE),1778147.5040650482,0.9898746112352615,0.5
MOVE,MIX,1324184.7209302313,0.9897691752869341,0.5
SICK,BLACK,2270453.5601173136,0.9897632010223054,0.5
WEAVE,GIVE,3873046.301369841,0.989682099294968,0.5
COOKED,YAM,1268747.8389261737,0.9896700349784449,0.5
COVER,BURY,1359926.3099415267,0.9896692564545267,0.5
FAMILY,CLAN,1108326.6774193603,0.9896351022281348,0.5
WATER,EAT,3957869.9881656547,0.9896320165913347,0.5
CEASE,POUR,2476612.099476461,0.9895110001373711,0.5
MAN,HOLD,4641561.69495696,0.9894620437150197,0.5
LOOK,"DWELL (LIVE, RESIDE)",3388660.748663084,0.9894285470815799,0.5
YEAR,LEAF,2027324.1582491656,0.9894054459270931,0.5
BORROW,SELL,1567720.8640776377,0.98936189181138,0.5
PULL,KILL,3734111.278481036,0.9893338660037418,0.5
CIRCLE,HOOK,1252339.1506849185,0.9893218591560239,0.5
PRESS,COME BACK,2025095.0408163436,0.9892109550004998,0.5
MOUNTAIN,HEAD,2443964.744680861,0.9892004853362572,0.5
TURN,COVER,1357415.361445812,0.9891466823575564,0.5
MEAT,HE OR SHE OR IT,3635446.1734860716,0.9891007347245968,0.5
SILENCE,ROW,1232591.1111111196,0.9890796911499917,0.5
SLEEP,DIE,3000883.546391734,0.9889940986028993,0.5
THIS,THAT,1992532.7964601836,0.9889797002252577,0.5
GO,SAY,4637417.024539882,0.9889219886036205,0.5
HUSBAND,HEAR,3532958.7715736213,0.988895628972956,0.5
SQUEEZE,FIRE,3070609.5350701734,0.9888797499391015,0.5
BELLY,PIG,1925185.3090909051,0.988810942857683,0.5
MILK,DRAW MILK,1907226.4909090665,0.9888109428576762,0.5
LEATHER,FUR,3271663.878594224,0.9886661117006827,0.5
WORD,MOUTH,2897749.191897632,0.9886614785682373,0.5
WORD,SEED,2917089.0085287527,0.9886614785682264,0.5
NORTH,LEFT,765565.5454545396,0.9886037394212615,0.5
UGLY,WEAK,948884.5617977608,0.988530568789638,0.5
ARRIVE,SQUEEZE,2892104.946236609,0.9884767599449014,0.5
SIT,EAT,3939489.7869822145,0.9884031957303722,0.5
TRY,STEAL,1892495.1524163526,0.9883639805869583,0.5
MOUNTAIN OR HILL,TOP,1548641.0947867401,0.9882919246978853,0.5
BURY,CHOOSE,1413394.3615819241,0.9882521722822344,0.5
BRAID (VERB) OR WEAVE (BASKET),HAVE,2134380.582278478,0.9882464625071722,0.5
THAT,FRUIT,2354804.5236768927,0.9882415919216029,0.5
FATHER-IN-LAW (OF WOMAN),FATHER'S BROTHER,2298312.931034465,0.9882018501647618,0.5
BITTER,HARD,1658227.7142857183,0.988079882693379,0.5
WOOD,EARTH (SOIL),5076049.263736225,0.9879426700386779,0.5
DIVIDE,DIE,2991265.3298969003,0.987895504842343,0.5
DIVIDE,LEAVE,2978441.0412370972,0.9878955048423386,0.5
VOICE,MOUTH,2910642.4029850997,0.9878841276995036,0.5
FAR,THERE,1192096.8888888757,0.987878785629568,0.5
NAPE (OF NECK),SHOULDER,1065615.142857141,0.987834991311274,0.5
SHARE,SELL,1563830.7378640906,0.9878000485936347,0.5
WIFE,SIT,3638588.699187019,0.9877806917842543,0.5
ROAST (SOMETHING),PINCH,1781662.354838716,0.9877243270620957,0.5
MARE,STALLION,704118.0769230827,0.9876910534822293,0.5
COURT,GRAVE,748588.6923076943,0.9876910534822034,0.5
FAULT,THING,1552910.1568627546,0.9875944985125815,0.5
HE OR SHE OR IT,EAT,3924172.9526627534,0.9875723069926003,0.5
RAINING OR RAIN,SHOUT,2079904.588235308,0.9875435292846396,0.5
DAUGHTER-IN-LAW (OF WOMAN),DAUGHTER-IN-LAW (OF MAN),1632662.3191489296,0.9874965848007831,0.5
TEN,SIX,1059500.454545453,0.9874885015876862,0.5
LISTEN,PAIN,1887119.592592591,0.9874410000347532,0.5
YOUNGER BROTHER,SIBLING,1991354.0580204723,0.9874069734891888,0.5
HEAVY,SMOKE (EXHAUST),1687187.4782608843,0.9873085216728118,0.5
IN FRONT OF,BEHIND,1614566.1851851847,0.9873061987786163,0.5
DO,GIVE,3805421.683409435,0.987298637757559,0.5
COME,THOU,2836657.052631609,0.9872233617125108,0.5
SON,THOU,2839895.2456140094,0.987223361712485,0.5
TOMORROW,MORNING,1197819.428571435,0.9871819935056118,0.5
SEW,BITE,2352173.4515235494,0.9871374090023257,0.5
LANGUAGE,CHOP,3487064.894197948,0.9871172037318733,0.5
GET,TAKE,3842846.7191011836,0.9870646521118966,0.5
HE OR SHE,HE,1856193.2075471699,0.9870173402458269,0.5
BE ALIVE OR LIFE,MASTER,1923455.42028985,0.9869565186964161,0.5
NEAR,LOW,1665353.2743362808,0.9869154368872318,0.5
FOOT,WIFE,3360421.909090917,0.986856587479619,0.5
BITTER,FATHER,1659893.4666666614,0.9868142899916887,0.5
TALL,BIG,2847439.074309964,0.9868137733248815,0.5
AFTERWARDS,THEN,641222.1234567963,0.9868036648381925,0.5
CARRY PERSON ON BACK,SACRIFICE,1153687.5,0.9867990839547259,0.5
CORRECT (RIGHT),HOUSE,3443536.4636678295,0.9867694608255001,0.5
HEADBAND OR HEADDRESS,RAG,669915.9795918283,0.9866548934526918,0.5
HEAR,GIVE,3811569.375951307,0.9866352529441791,0.5
SEW,CEASE,2361001.872928162,0.9865898928862588,0.5
SEE,HOUSE,3427912.4325259402,0.9864931252514021,0.5
FOLLOW,FIGHT,1498271.1958762875,0.9864835788256439,0.5
FATHER-IN-LAW (OF WOMAN),MOTHER'S BROTHER,2277257.464387497,0.9864557452184172,0.5
SEED,COOK (SOMETHING),3096772.125,0.9863912033836861,0.5
MUD,WET,1414781.3820224581,0.9863711998667744,0.5
MUD,SHORE,1410704.2022471884,0.9863711998667491,0.5
WEAVE,EAT,3914982.852070989,0.9863080588817879,0.5
FULL,FLY (MOVE THROUGH AIR),1409309.4067796662,0.9862416263817538,0.5
BREAK (CLEAVE),CUT (WITH AXE),2179028.097560984,0.9861296042171899,0.5
STRAIGHT,WHAT,2306501.2727272604,0.9858803242701609,0.5
PILE UP,PUT ON,1539633.6059113413,0.9858765341405503,0.5
FIGHT,PUT ON,1543541.3054187435,0.9858765341405374,0.5
ELBOW,HEEL,852933.3116883058,0.9857830171883736,0.5
DAUGHTER,SON,2542078.7825059276,0.9857567051906011,0.5
WE (EXCLUSIVE),EYE,1959944.3661971982,0.9857554040755767,0.5
THOU,FIRE,3029114.8116232282,0.9857046262839387,0.5
SCATTER (SEEDS),IMITATE,1459984.5347593408,0.9856136585321278,0.5
DONATE,IMITATE,1459984.5347593408,0.9856136585321277,0.5
CLOUD,SKY,2559105.1648351303,0.9855020792357256,0.5
ASH,FATHER,1656103.7555555291,0.9854481159523504,0.5
BIRD,I,2175580.2682926864,0.9853994633663411,0.5
ASK (INQUIRE),LAUGH,1370982.5294117676,0.9852798457797152,0.5
SMALL,GOOD,2794251.133333343,0.9851954757238492,0.5
SHIVER,TRY,1819767.5719844557,0.9851946298707402,0.5
FIELD,HEAD,2420497.319148922,0.9851885487850325,0.5
TEACH,POUR,2429820.5078533995,0.9850512247412895,0.5
GRANDSON,GRANDFATHER,1986583.540540539,0.9850415266175656,0.5
GRANDSON,GRANDMOTHER,2011283.5135134978,0.9850415266175653,0.5
MATERNAL AUNT,PATERNAL AUNT,659708.9999999956,0.9850371201098562,0.5
SQUEEZE,COOK (SOMETHING),3099951.5625,0.9850181971117841,0.5
WASH,DIG,2669959.13145539,0.9850042046937745,0.5
SICK,BAD,2273131.2664756067,0.9849967831601721,0.5
AXE,PIG,1910818.254545458,0.9849106072171934,0.5
HAVE,SEW,2232184.5073746485,0.9848702156308067,0.5
PIG,LOUSE,2001965.1808873871,0.9847643981418431,0.5
THIS,TOOTH,2266969.624277478,0.9847566883768647,0.5
OBEY,SALT,1349062.0361445928,0.9846836483636899,0.5
IN FRONT OF,EARLY,1614010.623853204,0.9846276902640301,0.5
PULL,GIVE,3802347.837138537,0.9846095966081397,0.5
MOTHER-IN-LAW (OF MAN),MOTHER'S SISTER,2286119.818181834,0.9845790394032924,0.5
ROAST (SOMETHING),SPREAD OUT,1786991.019920315,0.9845631523214715,0.5
BURY,SCATTER (SEEDS),1416183.0837989002,0.9845112439028684,0.5
FIREWOOD,NO,2254011.6034985613,0.9845107684954929,0.5
SEW,SUCK,2365943.3114754166,0.9844297473355358,0.5
NIGHT,RED,1832506.3846154013,0.9844135549133387,0.5
"DWELL (LIVE, RESIDE)",KILL,3678516.5696203024,0.9843660310231974,0.5
LAUGH,DRY UP,1410704.2022471882,0.9843644807035073,0.5
SAY,CUT,5258688.790072338,0.984259917287447,0.5
SCRAPE,CHOOSE,1405224.4519774092,0.9842155964209257,0.5
SCRAPE,FLY (MOVE THROUGH AIR),1405224.4519774085,0.9842155964209253,0.5
GO UP (ASCEND),LEAVE,2952792.463917522,0.9841438206901838,0.5
GATHER,CEASE,2347491.1325966795,0.9841097784930678,0.5
DESCENDANTS,BEGET,971173.2127659556,0.9840695743046315,0.5
HOLD,CUT,5252780.15098246,0.9840175175326143,0.5
DRAW MILK,COME BACK,2003889.8571428452,0.9839726765789208,0.5
PIG,COME BACK,2003889.8571428452,0.9839726765789202,0.5
SWIM,I,2175580.2682926864,0.9839281103229202,0.5
RAINING OR RAIN,BUY,2089702.9871382518,0.9839137297393682,0.5
STUDY,COUNT,2107087.880503184,0.9837744067352111,0.5
DRY UP,IMITATE,1455973.5882353089,0.983755131029962,0.5
PISS,IMITATE,1455973.5882353089,0.983755131029962,0.5
WET,FAECES (EXCREMENT),1455973.5882353089,0.9837551310299619,0.5
DO OR MAKE,KNOW (SOMETHING),3004116.5656565796,0.9836441627219934,0.5
DUST,FLOOR,1794249.2371541385,0.983641188470665,0.5
SEE,HEAR,3451956.1895092702,0.9835500987162793,0.5
THINK (BELIEVE),CEASE,2344113.4475138295,0.9834824501562696,0.5
RIVER,DIE,2952792.4639175236,0.9833764530814629,0.5
IN,AT,1307119.3076923208,0.9833286163246603,0.5
MOSQUITO,FISH,1493400.8571428447,0.9832768768633534,0.5
SING,STEAL,1870825.3605948268,0.9832751266249746,0.5
PERSON,FIRE,3019539.1062124255,0.9831618723761936,0.5
WALK,CARRY,4939419.876106203,0.9831556034570135,0.5
FELL (A TREE),SHOOT,2122966.608150459,0.98309005569408,0.5
AUTUMN,WINTER,775312.4117647,0.9829766935813042,0.5
MIX,DOG,1423083.9281767865,0.9828332880099595,0.5
BELLY,EGG,1920473.0354610013,0.9827237519005452,0.5
PLATE,BONE,1938321.2978723347,0.9827237519005364,0.5
DUST,DIRTY,1788719.811023606,0.9826192994565013,0.5
LIVESTOCK,NOW,1473899.8429319512,0.9825232838039232,0.5
BOAST,THREATEN,679524.999999995,0.9825177919434488,0.5
SECOND,UNTIL,679524.9999999949,0.9825177919434488,0.5
CALF OF LEG,CALF,972608.4972067062,0.982508308719976,0.5
DARK,I,2168684.6097560935,0.9824418080116399,0.5
SPADE,SHOVEL,1431597.1326164706,0.9823886068713731,0.5
NARROW,SHORT,1398472.6629213374,0.982342306951193,0.5
RELATIVES,GOD,1339393.9393939588,0.9822473143659478,0.5
SPREAD OUT,STEAL,1870825.3605948268,0.982239484127212,0.5
INSECT,WORM,857042.3207547258,0.982239292042644,0.5
GREEN,GOOD,2771533.644444468,0.9821465030833866,0.5
GRANDDAUGHTER,CHILD (DESCENDANT),1934999.6197183242,0.9819934529559408,0.5
OPEN,FAECES (EXCREMENT),1451962.6417112441,0.9818827179789793,0.5
PINCH,SWEEP,1854413.9548872053,0.9818800878419086,0.5
PINCH,CHANGE,1854413.9548872048,0.9818800878419083,0.5
ARRIVE,DIE,2939968.175257747,0.9818241677481345,0.5
ARRIVE,LEAVE,2939968.1752577466,0.9818241677481344,0.5
WASH,ARRIVE,2690709.345622131,0.9818172425034807,0.5
BREAK (CLEAVE),FALL,2186326.6119402954,0.9816662350667602,0.5
SOUL,FALL,2196623.283582071,0.981666235066758,0.5
BREAK (CLEAVE),GATHER,2196623.28358207,0.9816662350667578,0.5
KEEP,PICK UP,2633922.8732394376,0.9816507341809263,0.5
BATHE,FLOW,1920235.2857143092,0.9815278996884312,0.5
HEN,FOWL,1136951.2702702694,0.9814862137549524,0.5
SACRIFICE,ABUSE,1177555.52238805,0.9814312154488326,0.5
BUY,SEW,2218490.123893806,0.9813518662104602,0.5
PEAK,POINT (WITH FINGER),530544.3157894737,0.9813094466189196,0.5
BREAK (DESTROY OR GET DESTROYED),CUT DOWN,2882481.351464421,0.9813086300726485,0.5
THIS,WHAT,2282722.9090909082,0.9812706469403233,0.5
KEEP,BREAK (DESTROY OR GET DESTROYED),2652488.2201405405,0.9812472117418933,0.5
ASK (REQUEST),SING,1781435.7936507766,0.981214990007807,0.5
FATHER-IN-LAW (OF MAN),MALE (OF PERSON),2373056.296495971,0.9811823710908119,0.5
GRANDDAUGHTER,NEPHEW,1879948.6315789402,0.9811594655138808,0.5
AGAIN,BAMBOO,1010308.5882352993,0.9811515280643096,0.5
CHILD,THIS,2128973.3850931562,0.9810625063363125,0.5
TREE TRUNK,PUT,2017111.3946488267,0.9809749676676904,0.5
HIDE (CONCEAL),PUT ON,1524002.8078817795,0.9809681605351561,0.5
OLD (AGED),COME,2630641.527186793,0.9809093510306647,0.5
HAND,HE OR SHE OR IT,3529981.0114566255,0.9808995388718303,0.5
SHARP,BLACK,2226001.9090909082,0.9808468220506102,0.5
HOW MUCH,FEW,1850792.0526315793,0.9808167870029033,0.5
SLEEP,COOK (SOMETHING),3058618.875,0.9807779621290564,0.5
INSIDE,HEART,2109091.0094044013,0.9807349504951142,0.5
LAKE,BLOOD,1965931.301038049,0.9806987341742375,0.5
FOOD,AND,2070277.7741935859,0.9805322137978874,0.5
ACCUSE,CONDEMN,1036279.5384615307,0.9805032624562033,0.5
CLOTH,CLOTHES,1302462.7351598088,0.9803928513469329,0.5
SHORT,THICK,1454938.8148148167,0.9803552642731688,0.5
MOTHER-IN-LAW (OF WOMAN),FEMALE (OF PERSON),2233520.5889212787,0.9803506938576927,0.5
CARRY ON BACK,RAW,1788719.8110236053,0.9803270072861282,0.5
STICK,SPEAR,1394395.4831460735,0.9803044993863089,0.5
MILL,PESTLE,792575.0491803283,0.9801357952264527,0.5
MOVE,FLY (MOVE THROUGH AIR),1397054.542372877,0.9801163632695276,0.5
MOVE,OPEN,1392969.5875706172,0.9801163632695212,0.5
FAN (OBJECT),TRAVERSE,1278911.5064934874,0.9800952989566647,0.5
NIECE,CHILD (DESCENDANT),1931436.0845070267,0.9800804782506751,0.5
OUR,MY,1297537.8787878845,0.979947270446086,0.5
SIDE,SPREAD OUT,1772283.274900394,0.979907362189061,0.5
FAT (OBESE),CHANGE,1847170.1503759527,0.9797471700068278,0.5
FAT (OBESE),SWEEP,1847170.1503759525,0.9797471700068277,0.5
DIVIDE,COOK (SOMETHING),3052260.0,0.979688495011683,0.5
HIGH,LONG,2480474.9854721553,0.9795035802983525,0.5
FROST,KNEAD,976996.0,0.979315786202777,0.5
ASH,SMOKE (EXHAUST),1657059.1304348002,0.9792937618294516,0.5
STRIKE OR BEAT,GRIND,1861861.7777777582,0.9792345966694055,0.5
BREAK (CLEAVE),SEW,2208219.336283197,0.9791984978879453,0.5
RAIN (PRECIPITATION),ONE,1741179.7804878016,0.9791773323524152,0.5
SHEEP,HEART,2105622.1097179027,0.979144313141412,0.5
BURN (SOMETHING),SHOOT,2091746.5109717657,0.9791443131413793,0.5
JOIN,MIX,1344810.6511628055,0.9791334777998345,0.5
PINCH,STEAL,1856378.832713756,0.9790958634211028,0.5
RIVER,FIRE,2984428.1863727802,0.9790300756583624,0.5
CATCH,GET,3587796.6677115983,0.9789469748268367,0.5
BLACK,SPLIT,2403384.7018469777,0.9789360101360414,0.5
CANOE,SPLIT,2403384.7018469777,0.9789360101360411,0.5
HOUR,DARKNESS,1446015.2513089157,0.9788724147553077,0.5
HOUR,NOW,1465932.8167539139,0.9788724147553041,0.5
FOG,AND,2063295.3870967766,0.9788622640604383,0.5
OLD,WATER,3559779.6296296306,0.9788580040773508,0.5
HE,BLOOD,1955285.463667811,0.9788256796045247,0.5
DIG,DIE,2914319.5979381227,0.9786474945062708,0.5
LIE DOWN,SUN,2625178.552941167,0.9786010893759108,0.5
DO OR MAKE,COOK (SOMETHING),3033183.375,0.9785868707511554,0.5
RUN,FLOW,1787928.5714285644,0.9785737940153074,0.5
SMALL,SEED,2836506.439232368,0.9785008925396466,0.5
ROAST (SOMETHING),TRY,1797842.6614786088,0.9784622080749834,0.5
EASY,FACE,1403974.6089385496,0.978455983127594,0.5
BEHIND,SIDE,1673539.3905579536,0.9784245100947532,0.5
NEAR,SIDE,1677291.7210300437,0.9784245100947453,0.5
POT,BOWL,1560875.1481481448,0.9784084868890508,0.5
RIPE,HARD,1631665.7142857197,0.978312051473118,0.5
CRAWL,KNEEL,1234823.9178082228,0.9782701809728631,0.5
AND,NO,2199368.8979591713,0.9782239365639538,0.5
LIE DOWN,DIG,2610990.7089201794,0.9781970943596231,0.5
TASTE (SOMETHING),IMITATE,1427896.9625668367,0.97809560808939,0.5
COVER,CHOOSE,1392969.587570617,0.9780427925321518,0.5
FINISH,DESTROY,1477597.6734694075,0.9780216424927078,0.5
SEIZE,CUT,5113927.132368226,0.9779953081724043,0.5
CLIMB,FALL,2179462.164179099,0.9779951303749473,0.5
ONE,NAME,1818360.014925362,0.9778881415820639,0.5
SHARP,TOOTH,2219243.947976853,0.9778690507130421,0.5
BODY,BONE,1909764.0780141568,0.977864449846491,0.5
ROAST OR FRY,POST,1336532.0481927774,0.9778534111352228,0.5
LONG,BIG,2795901.715498938,0.977827619004555,0.5
POINTED,ROTTEN,1655334.8078602555,0.9777575510249216,0.5
THAT,SPLIT,2396690.0369393737,0.977724176780254,0.5
WHICH,GOD,1331022.7272727196,0.9776285035659718,0.5
CHICKEN,FLOW,1909507.7142857027,0.9775777310206394,0.5
BLOOD,HEART,2098684.3103448283,0.977536918669304,0.5
LAKE,LOUSE,1959520.6894197944,0.9775008204445027,0.5
COME,LEAVE,2904701.3814432756,0.9774307330419081,0.5
ACCUSE,EXPLAIN,1156443.6870229056,0.9774274412660996,0.5
MOTHER-IN-LAW (OF MAN),FATHER'S SISTER,2286299.58904108,0.9773949842255423,0.5
THIS,FRUIT,2297287.7465180936,0.9773508733287491,0.5
WALK,CUT,5090292.576008341,0.9773155321279068,0.5
FACE,NOSE,1463474.6666666616,0.9772309921169408,0.5
WALK,SPEAK,5101657.909090931,0.9772289614785266,0.5
BUY,TOOTH,2232879.855491312,0.9771614257418385,0.5
SLEEP,SEE,3088400.7142856903,0.9771234478103115,0.5
FELL (A TREE),CUT (WITH AXE),2020427.9512195194,0.9771186755733511,0.5
FAT (OBESE),STEAL,1852767.2007434934,0.9769689936991989,0.5
NEW,BLOOD,1944639.6262975486,0.9769314421662112,0.5
SMELL (PERCEIVE),SUCK,2322129.546448087,0.976863503052273,0.5
GROW,BE BORN,1382540.2265193525,0.9768466345290332,0.5
BOIL (OF LIQUID),PIG,1882084.1454545266,0.9768359817222478,0.5
SIDE,PLACE (POSITION),1777723.582677162,0.9768354562770173,0.5
SET (HEAVENLY BODIES),BURY,1355792.7953216261,0.9767284073447519,0.5
WAVE,FOAM,631716.0,0.9767106492115848,0.5
DYE,PLANT (VEGETATION),1446944.645502662,0.9766093871067322,0.5
SHIVER,CHANGE,1836304.4436090216,0.9764998542335996,0.5
SHIVER,SWEEP,1832682.5413533729,0.9764998542335989,0.5
SLAVE,BATTLE,932388.181818182,0.9764020620066254,0.5
CARRY ON BACK,BODY,1796025.0232558316,0.9763280182418089,0.5
"DWELL (LIVE, RESIDE)",EAT,3780194.7100591944,0.9763255924403167,0.5
CHOP,TAKE,3946378.2471910515,0.9762824468381669,0.5
SEW,POUR,2399740.198952873,0.976241551635299,0.5
PUT,PUSH,2165067.837837821,0.9762379772241481,0.5
YAM,YES,1285213.5660377236,0.9762031585779818,0.5
SHARP,BAD,2239102.355300891,0.976123342931792,0.5
GOAT,RIGHT,1343387.7619047593,0.9760259490879095,0.5
HEAD,WANT,2627417.8717948645,0.9759918609677828,0.5
RIDGEPOLE,ROOF,989384.8811881262,0.9759512377180125,0.5
CHICKEN,EGG,1913333.7304964182,0.9758814837219525,0.5
CHANGE,COME BACK,1954411.0952380986,0.9757848305842671,0.5
SWEEP,COME BACK,1972082.0816326304,0.9757848305842484,0.5
INTENTION,IDEA,875602.0000000057,0.9755799463668063,0.5
FATHER-IN-LAW (OF WOMAN),MALE (OF PERSON),2346166.1401617182,0.9755367062006401,0.5
BUILD,SEW,2173983.377581139,0.9755366217110969,0.5
MUD,FOREST,1423403.4347826147,0.9755147177730692,0.5
PEEL,THIN (OF SHAPE OF OBJECT),1272834.4102563974,0.9754381092894852,0.5
NEEDLE (FOR SEWING),FOUR,1108326.67741936,0.9753494580049251,0.5
CORPSE,SWELL,1055838.8571428591,0.97529889519966,0.5
MEASURE,GUESS,1271571.9677419374,0.9751747614804352,0.5
SHEEP,CATTLE,2090107.461538457,0.975142771465008,0.5
TURN AROUND,SPREAD OUT,1739190.848605589,0.9751350652879733,0.5
MOTHER-IN-LAW (OF WOMAN),MOTHER'S SISTER,2248753.8181818333,0.975109018156686,0.5
BREAST,EAT,3764877.8757396257,0.9751052697355174,0.5
BLUE,BLACK,2154195.3958944445,0.9750678781605568,0.5
SEE,KILL,3561149.962025287,0.9750613155092348,0.5
